iter,parameter,value
1065,alpha,0.015075994579045578
1065,Rbasal,0.004603701577968092
1065,litterfall_start,259.41534284142006
1066,alpha,0.015075994579045578
1066,Rbasal,0.0046834447000302995
1066,litterfall_start,259.6618329154745
1067,alpha,0.015075994579045578
1067,Rbasal,0.00441624506058582
1067,litterfall_start,259.6618329154745
1068,alpha,0.015075994579045578
1068,Rbasal,0.0041155697448334765
1068,litterfall_start,259.978649378675
1069,alpha,0.015075994579045578
1069,Rbasal,0.0041155697448334765
1069,litterfall_start,259.978649378675
1070,alpha,0.015075994579045578
1070,Rbasal,0.0041155697448334765
1070,litterfall_start,259.978649378675
1071,alpha,0.015075994579045578
1071,Rbasal,0.0041155697448334765
1071,litterfall_start,259.978649378675
1072,alpha,0.015075994579045578
1072,Rbasal,0.0041155697448334765
1072,litterfall_start,259.0882601760433
1073,alpha,0.015075994579045578
1073,Rbasal,0.0040605177137570045
1073,litterfall_start,259.69225052170117
1074,alpha,0.015075994579045578
1074,Rbasal,0.0043118906317554445
1074,litterfall_start,259.69225052170117
1075,alpha,0.015075994579045578
1075,Rbasal,0.0043118906317554445
1075,litterfall_start,259.2345316537852
1076,alpha,0.015075994579045578
1076,Rbasal,0.0043118906317554445
1076,litterfall_start,259.2345316537852
1077,alpha,0.015429470726664578
1077,Rbasal,0.0045684120374356865
1077,litterfall_start,257.9382840332117
1078,alpha,0.015429470726664578
1078,Rbasal,0.00453187450622654
1078,litterfall_start,257.9382840332117
1079,alpha,0.015499981315105759
1079,Rbasal,0.004449834873710795
1079,litterfall_start,257.6683587348103
1080,alpha,0.015295028599040975
1080,Rbasal,0.004449834873710795
1080,litterfall_start,257.6683587348103
1081,alpha,0.015295028599040975
1081,Rbasal,0.004794831062027646
1081,litterfall_start,257.76170777180477
1082,alpha,0.015295028599040975
1082,Rbasal,0.004794831062027646
1082,litterfall_start,257.7127606546162
1083,alpha,0.015327017628167327
1083,Rbasal,0.004794831062027646
1083,litterfall_start,257.8380692184555
1084,alpha,0.015327017628167327
1084,Rbasal,0.004794831062027646
1084,litterfall_start,257.95888902679906
1085,alpha,0.015327017628167327
1085,Rbasal,0.00473395212795707
1085,litterfall_start,257.95888902679906
1086,alpha,0.015327017628167327
1086,Rbasal,0.00473395212795707
1086,litterfall_start,257.7610028583827
1087,alpha,0.015327017628167327
1087,Rbasal,0.004778687463332373
1087,litterfall_start,256.50627854776883
1088,alpha,0.015327017628167327
1088,Rbasal,0.004609060454737091
1088,litterfall_start,255.20090569947678
1089,alpha,0.015327017628167327
1089,Rbasal,0.004347790640588998
1089,litterfall_start,255.06612418684182
1090,alpha,0.015327017628167327
1090,Rbasal,0.004347790640588998
1090,litterfall_start,256.02837636641397
1091,alpha,0.015327017628167327
1091,Rbasal,0.004477525461861151
1091,litterfall_start,256.02837636641397
1092,alpha,0.015327017628167327
1092,Rbasal,0.00437587591710931
1092,litterfall_start,257.2944359624256
1093,alpha,0.015274584160577247
1093,Rbasal,0.00433504007371104
1093,litterfall_start,257.1696340087236
1094,alpha,0.015274584160577247
1094,Rbasal,0.004387019780691759
1094,litterfall_start,256.524767702824
1095,alpha,0.015274584160577247
1095,Rbasal,0.004295765918596411
1095,litterfall_start,256.1774650144046
1096,alpha,0.015274584160577247
1096,Rbasal,0.004295765918596411
1096,litterfall_start,256.0826312082471
1097,alpha,0.015095530735723606
1097,Rbasal,0.004583257124606301
1097,litterfall_start,256.0826312082471
1098,alpha,0.015095530735723606
1098,Rbasal,0.004583257124606301
1098,litterfall_start,256.0826312082471
1099,alpha,0.015095530735723606
1099,Rbasal,0.004583257124606301
1099,litterfall_start,256.0826312082471
1100,alpha,0.015095530735723606
1100,Rbasal,0.004583257124606301
1100,litterfall_start,256.0826312082471
1101,alpha,0.01530706726788283
1101,Rbasal,0.004583257124606301
1101,litterfall_start,255.91399547051128
1102,alpha,0.015302209759671772
1102,Rbasal,0.004527879223932847
1102,litterfall_start,256.0498094007361
1103,alpha,0.015302209759671772
1103,Rbasal,0.004522126245603565
1103,litterfall_start,254.71791332918525
1104,alpha,0.015302209759671772
1104,Rbasal,0.004497425404042009
1104,litterfall_start,255.32798461936872
1105,alpha,0.015302209759671772
1105,Rbasal,0.004667609270707958
1105,litterfall_start,255.32798461936872
1106,alpha,0.015302209759671772
1106,Rbasal,0.004667609270707958
1106,litterfall_start,255.31072424152563
1107,alpha,0.015302209759671772
1107,Rbasal,0.004697468534744618
1107,litterfall_start,255.31072424152563
1108,alpha,0.015287714323322796
1108,Rbasal,0.0048312702157060836
1108,litterfall_start,254.98004174924645
1109,alpha,0.015287714323322796
1109,Rbasal,0.0048312702157060836
1109,litterfall_start,255.1440829141653
1110,alpha,0.015287714323322796
1110,Rbasal,0.0046933161345615905
1110,litterfall_start,255.1440829141653
1111,alpha,0.015273996672781386
1111,Rbasal,0.004799867026413148
1111,litterfall_start,257.59278489864175
1112,alpha,0.015273996672781386
1112,Rbasal,0.004799867026413148
1112,litterfall_start,257.59278489864175
1113,alpha,0.015273996672781386
1113,Rbasal,0.004799867026413148
1113,litterfall_start,257.0428633699308
1114,alpha,0.015273996672781386
1114,Rbasal,0.00478438276451136
1114,litterfall_start,255.51589687903302
1115,alpha,0.015273996672781386
1115,Rbasal,0.004896900164038987
1115,litterfall_start,254.60044715507564
1116,alpha,0.015273996672781386
1116,Rbasal,0.004896900164038987
1116,litterfall_start,254.84689777834373
1117,alpha,0.015273996672781386
1117,Rbasal,0.00488192323295973
1117,litterfall_start,255.84484680086175
1118,alpha,0.015465991672802114
1118,Rbasal,0.004863364480035189
1118,litterfall_start,255.03899491935485
1119,alpha,0.015465991672802114
1119,Rbasal,0.004802153522851221
1119,litterfall_start,255.03899491935485
1120,alpha,0.015465991672802114
1120,Rbasal,0.004563101844071932
1120,litterfall_start,255.7112550748301
1121,alpha,0.015465991672802114
1121,Rbasal,0.004477256798806669
1121,litterfall_start,254.8583375666821
1122,alpha,0.015492995479738002
1122,Rbasal,0.004663402999276152
1122,litterfall_start,255.385564909283
1123,alpha,0.015492995479738002
1123,Rbasal,0.004663402999276152
1123,litterfall_start,254.80354136218273
1124,alpha,0.015478818745462426
1124,Rbasal,0.004632081697410342
1124,litterfall_start,254.33806885877075
1125,alpha,0.015478818745462426
1125,Rbasal,0.004632081697410342
1125,litterfall_start,254.33806885877075
1126,alpha,0.015623773384738885
1126,Rbasal,0.004640152984929709
1126,litterfall_start,255.78559278209653
1127,alpha,0.015538784397657006
1127,Rbasal,0.004768237841248836
1127,litterfall_start,257.7493904755692
1128,alpha,0.015286258183366177
1128,Rbasal,0.004895927112193814
1128,litterfall_start,258.29950566209806
1129,alpha,0.015286258183366177
1129,Rbasal,0.004895927112193814
1129,litterfall_start,257.48147489192587
1130,alpha,0.015286258183366177
1130,Rbasal,0.004895927112193814
1130,litterfall_start,257.8540296047387
1131,alpha,0.015286258183366177
1131,Rbasal,0.004895927112193814
1131,litterfall_start,258.15475407474463
1132,alpha,0.015286258183366177
1132,Rbasal,0.004802327798839065
1132,litterfall_start,258.60236401712245
1133,alpha,0.015286258183366177
1133,Rbasal,0.004853193280748317
1133,litterfall_start,258.37255694486254
1134,alpha,0.015286258183366177
1134,Rbasal,0.004881093385423759
1134,litterfall_start,258.55998157557576
1135,alpha,0.015286258183366177
1135,Rbasal,0.004881093385423759
1135,litterfall_start,258.6400744478255
1136,alpha,0.015286258183366177
1136,Rbasal,0.004514613232330328
1136,litterfall_start,258.6400744478255
1137,alpha,0.015286258183366177
1137,Rbasal,0.004615920502100189
1137,litterfall_start,258.6400744478255
1138,alpha,0.015286258183366177
1138,Rbasal,0.004617943460490697
1138,litterfall_start,258.7244891655501
1139,alpha,0.015286258183366177
1139,Rbasal,0.004516681680548408
1139,litterfall_start,258.7244891655501
1140,alpha,0.015286258183366177
1140,Rbasal,0.004777497187346288
1140,litterfall_start,259.2011183534328
1141,alpha,0.015286258183366177
1141,Rbasal,0.004941808566620852
1141,litterfall_start,259.1184919585516
1142,alpha,0.015286258183366177
1142,Rbasal,0.004509847887770989
1142,litterfall_start,259.1184919585516
1143,alpha,0.015286258183366177
1143,Rbasal,0.004509847887770989
1143,litterfall_start,259.30551083645736
1144,alpha,0.015286258183366177
1144,Rbasal,0.004521298280043679
1144,litterfall_start,259.8672526478614
1145,alpha,0.015286258183366177
1145,Rbasal,0.00433627693466797
1145,litterfall_start,258.57530952859366
1146,alpha,0.015286258183366177
1146,Rbasal,0.0046185269626239246
1146,litterfall_start,258.57530952859366
1147,alpha,0.015286258183366177
1147,Rbasal,0.004629962002307895
1147,litterfall_start,258.945667172083
1148,alpha,0.015286258183366177
1148,Rbasal,0.004638004684199423
1148,litterfall_start,259.2559890887565
1149,alpha,0.015286258183366177
1149,Rbasal,0.004476045939757791
1149,litterfall_start,258.50016759627704
1150,alpha,0.015286258183366177
1150,Rbasal,0.0044374875657892865
1150,litterfall_start,258.2492428498378
1151,alpha,0.015286258183366177
1151,Rbasal,0.004444503805579113
1151,litterfall_start,257.07212224429736
1152,alpha,0.015286258183366177
1152,Rbasal,0.004444503805579113
1152,litterfall_start,256.861772505305
1153,alpha,0.015005275822585564
1153,Rbasal,0.004324007142017813
1153,litterfall_start,257.1685221172126
1154,alpha,0.015005275822585564
1154,Rbasal,0.004324007142017813
1154,litterfall_start,257.1685221172126
1155,alpha,0.015005275822585564
1155,Rbasal,0.004324007142017813
1155,litterfall_start,257.1685221172126
1156,alpha,0.015005275822585564
1156,Rbasal,0.004324007142017813
1156,litterfall_start,257.1685221172126
1157,alpha,0.015005275822585564
1157,Rbasal,0.004324007142017813
1157,litterfall_start,257.1685221172126
1158,alpha,0.015005275822585564
1158,Rbasal,0.004324007142017813
1158,litterfall_start,257.1685221172126
1159,alpha,0.015005275822585564
1159,Rbasal,0.004324007142017813
1159,litterfall_start,257.1685221172126
1160,alpha,0.015005275822585564
1160,Rbasal,0.004324007142017813
1160,litterfall_start,257.1685221172126
1161,alpha,0.015005275822585564
1161,Rbasal,0.004324007142017813
1161,litterfall_start,257.1685221172126
1162,alpha,0.015005275822585564
1162,Rbasal,0.004324007142017813
1162,litterfall_start,257.1685221172126
1163,alpha,0.015005275822585564
1163,Rbasal,0.004324007142017813
1163,litterfall_start,257.1685221172126
1164,alpha,0.015005275822585564
1164,Rbasal,0.004324007142017813
1164,litterfall_start,257.1685221172126
1165,alpha,0.015005275822585564
1165,Rbasal,0.004324007142017813
1165,litterfall_start,257.1685221172126
1166,alpha,0.015005275822585564
1166,Rbasal,0.004324007142017813
1166,litterfall_start,257.1685221172126
1167,alpha,0.015005275822585564
1167,Rbasal,0.004324007142017813
1167,litterfall_start,257.1685221172126
1168,alpha,0.015005275822585564
1168,Rbasal,0.004324007142017813
1168,litterfall_start,257.1685221172126
1169,alpha,0.015005275822585564
1169,Rbasal,0.004324007142017813
1169,litterfall_start,257.1685221172126
1170,alpha,0.015005275822585564
1170,Rbasal,0.004324007142017813
1170,litterfall_start,257.1685221172126
1171,alpha,0.015005275822585564
1171,Rbasal,0.004324007142017813
1171,litterfall_start,257.1685221172126
1172,alpha,0.015005275822585564
1172,Rbasal,0.004324007142017813
1172,litterfall_start,257.1685221172126
1173,alpha,0.015005275822585564
1173,Rbasal,0.004324007142017813
1173,litterfall_start,257.1685221172126
1174,alpha,0.015005275822585564
1174,Rbasal,0.004324007142017813
1174,litterfall_start,257.1685221172126
1175,alpha,0.015005275822585564
1175,Rbasal,0.004145214862828398
1175,litterfall_start,257.6619541197488
1176,alpha,0.015005275822585564
1176,Rbasal,0.004145214862828398
1176,litterfall_start,257.6619541197488
1177,alpha,0.015005275822585564
1177,Rbasal,0.0042613006853255
1177,litterfall_start,257.6619541197488
1178,alpha,0.015005275822585564
1178,Rbasal,0.004354620136704835
1178,litterfall_start,257.9948725273613
1179,alpha,0.01555744571878221
1179,Rbasal,0.004427199379565652
1179,litterfall_start,258.2423704720508
1180,alpha,0.01555744571878221
1180,Rbasal,0.004427199379565652
1180,litterfall_start,257.89723634674215
1181,alpha,0.01555744571878221
1181,Rbasal,0.0044294697637698105
1181,litterfall_start,257.3484785707168
1182,alpha,0.01555744571878221
1182,Rbasal,0.004739707502370092
1182,litterfall_start,257.36772890694675
1183,alpha,0.01555744571878221
1183,Rbasal,0.004811007861770053
1183,litterfall_start,257.36772890694675
1184,alpha,0.01555744571878221
1184,Rbasal,0.004712709984741718
1184,litterfall_start,257.31270618561547
1185,alpha,0.01555744571878221
1185,Rbasal,0.00447628473829076
1185,litterfall_start,257.1727878846114
1186,alpha,0.01555744571878221
1186,Rbasal,0.00447628473829076
1186,litterfall_start,255.28469230266148
1187,alpha,0.01555744571878221
1187,Rbasal,0.00447628473829076
1187,litterfall_start,256.0423442446757
1188,alpha,0.01555744571878221
1188,Rbasal,0.004504113902472454
1188,litterfall_start,255.62843314755128
1189,alpha,0.01555744571878221
1189,Rbasal,0.0045109679232978785
1189,litterfall_start,254.95274395029438
1190,alpha,0.01555744571878221
1190,Rbasal,0.004418095547113367
1190,litterfall_start,254.97342188717187
1191,alpha,0.015062668639809318
1191,Rbasal,0.004117043018796177
1191,litterfall_start,255.6004311603194
1192,alpha,0.015062668639809318
1192,Rbasal,0.004117043018796177
1192,litterfall_start,255.6004311603194
1193,alpha,0.015062668639809318
1193,Rbasal,0.004117043018796177
1193,litterfall_start,255.6004311603194
1194,alpha,0.015062668639809318
1194,Rbasal,0.004117043018796177
1194,litterfall_start,256.9923501380072
1195,alpha,0.015062668639809318
1195,Rbasal,0.004281505979015905
1195,litterfall_start,256.9923501380072
1196,alpha,0.015062668639809318
1196,Rbasal,0.004216105903405503
1196,litterfall_start,257.29220376326117
1197,alpha,0.015062668639809318
1197,Rbasal,0.004292334072069546
1197,litterfall_start,257.11440485852944
1198,alpha,0.015511874511352164
1198,Rbasal,0.004292334072069546
1198,litterfall_start,257.11440485852944
1199,alpha,0.015511874511352164
1199,Rbasal,0.004360857884578731
1199,litterfall_start,258.0730165601618
1200,alpha,0.015511874511352164
1200,Rbasal,0.0043915173352565865
1200,litterfall_start,258.4769550454093
1201,alpha,0.015209243642741042
1201,Rbasal,0.004549882240369517
1201,litterfall_start,258.4769550454093
1202,alpha,0.01538117578224356
1202,Rbasal,0.004531174410070405
1202,litterfall_start,257.5687887660747
1203,alpha,0.015144653549103475
1203,Rbasal,0.0043630280329438435
1203,litterfall_start,256.8861486180726
1204,alpha,0.015144653549103475
1204,Rbasal,0.0043630280329438435
1204,litterfall_start,256.2130314005148
1205,alpha,0.015313631178621938
1205,Rbasal,0.0043630280329438435
1205,litterfall_start,256.1138116643685
1206,alpha,0.015313631178621938
1206,Rbasal,0.004370012563128437
1206,litterfall_start,255.7908076547854
1207,alpha,0.015313631178621938
1207,Rbasal,0.004272965506613774
1207,litterfall_start,255.84549026465402
1208,alpha,0.015313631178621938
1208,Rbasal,0.004281663209100239
1208,litterfall_start,254.21110472718524
1209,alpha,0.015313631178621938
1209,Rbasal,0.00407284334934863
1209,litterfall_start,254.25016186232367
1210,alpha,0.015313631178621938
1210,Rbasal,0.004355209358074585
1210,litterfall_start,254.25016186232367
1211,alpha,0.015313631178621938
1211,Rbasal,0.004353096766840262
1211,litterfall_start,254.17418171235687
1212,alpha,0.015313631178621938
1212,Rbasal,0.004353096766840262
1212,litterfall_start,253.54682651040648
1213,alpha,0.015313631178621938
1213,Rbasal,0.00419875683404656
1213,litterfall_start,252.88418165502094
1214,alpha,0.015313631178621938
1214,Rbasal,0.00419875683404656
1214,litterfall_start,252.39677965816367
1215,alpha,0.015424841332349415
1215,Rbasal,0.004183348361435039
1215,litterfall_start,252.39677965816367
1216,alpha,0.015424841332349415
1216,Rbasal,0.0043636090204716696
1216,litterfall_start,252.39677965816367
1217,alpha,0.015424841332349415
1217,Rbasal,0.0043636090204716696
1217,litterfall_start,252.80743813772315
1218,alpha,0.015424841332349415
1218,Rbasal,0.0043636090204716696
1218,litterfall_start,252.94027842593016
1219,alpha,0.015424841332349415
1219,Rbasal,0.004257036941492905
1219,litterfall_start,253.65357952368174
1220,alpha,0.015424841332349415
1220,Rbasal,0.004508873393722724
1220,litterfall_start,253.65357952368174
1221,alpha,0.015424841332349415
1221,Rbasal,0.004508873393722724
1221,litterfall_start,253.39056940590342
1222,alpha,0.015424841332349415
1222,Rbasal,0.004461213328164881
1222,litterfall_start,253.39056940590342
1223,alpha,0.015424841332349415
1223,Rbasal,0.004461213328164881
1223,litterfall_start,253.39056940590342
1224,alpha,0.015424841332349415
1224,Rbasal,0.004751142687291104
1224,litterfall_start,255.13519623358334
1225,alpha,0.015424841332349415
1225,Rbasal,0.004698050299664525
1225,litterfall_start,257.16948102421446
1226,alpha,0.015424841332349415
1226,Rbasal,0.004527665715217951
1226,litterfall_start,256.6831826666066
1227,alpha,0.015424841332349415
1227,Rbasal,0.004527665715217951
1227,litterfall_start,256.6831826666066
1228,alpha,0.015424841332349415
1228,Rbasal,0.004443076960193051
1228,litterfall_start,257.40843957464267
1229,alpha,0.015424841332349415
1229,Rbasal,0.004525057589407708
1229,litterfall_start,257.40843957464267
1230,alpha,0.015424841332349415
1230,Rbasal,0.004702994502976048
1230,litterfall_start,257.7103649272068
1231,alpha,0.015424841332349415
1231,Rbasal,0.004515078190990021
1231,litterfall_start,257.41823855755763
1232,alpha,0.015424841332349415
1232,Rbasal,0.004695908795500942
1232,litterfall_start,257.41823855755763
1233,alpha,0.015424841332349415
1233,Rbasal,0.004695908795500942
1233,litterfall_start,257.2389509823895
1234,alpha,0.015336630586490497
1234,Rbasal,0.004508016107363364
1234,litterfall_start,256.87822130435865
1235,alpha,0.015336630586490497
1235,Rbasal,0.004443862054738396
1235,litterfall_start,255.37122420264322
1236,alpha,0.015165572742119757
1236,Rbasal,0.0048237592322769585
1236,litterfall_start,255.83595510223097
1237,alpha,0.015165572742119757
1237,Rbasal,0.0046726075564934395
1237,litterfall_start,255.83595510223097
1238,alpha,0.015848400749238035
1238,Rbasal,0.004469851097051717
1238,litterfall_start,254.75295526915025
1239,alpha,0.015335054047609762
1239,Rbasal,0.004524463997481473
1239,litterfall_start,254.75295526915025
1240,alpha,0.015335054047609762
1240,Rbasal,0.004484495873136101
1240,litterfall_start,254.45489465159565
1241,alpha,0.015335054047609762
1241,Rbasal,0.004484495873136101
1241,litterfall_start,254.31177498778533
1242,alpha,0.015335054047609762
1242,Rbasal,0.004484495873136101
1242,litterfall_start,254.65620504532166
1243,alpha,0.015469026999269409
1243,Rbasal,0.004526145027577839
1243,litterfall_start,255.3264919019613
1244,alpha,0.015469026999269409
1244,Rbasal,0.004618294570984312
1244,litterfall_start,255.3264919019613
1245,alpha,0.015549293956129097
1245,Rbasal,0.0045186704726995165
1245,litterfall_start,253.77185936839348
1246,alpha,0.015549293956129097
1246,Rbasal,0.004625154981606856
1246,litterfall_start,253.53060628032884
1247,alpha,0.015497837079110338
1247,Rbasal,0.004494409589053575
1247,litterfall_start,255.909591276379
1248,alpha,0.015497837079110338
1248,Rbasal,0.004494409589053575
1248,litterfall_start,255.63883173516243
1249,alpha,0.015497837079110338
1249,Rbasal,0.004494409589053575
1249,litterfall_start,256.78001731090416
1250,alpha,0.015257815686156261
1250,Rbasal,0.004494409589053575
1250,litterfall_start,257.9712889817449
1251,alpha,0.015257815686156261
1251,Rbasal,0.004764598449261401
1251,litterfall_start,259.3022495195317
1252,alpha,0.015257815686156261
1252,Rbasal,0.004764598449261401
1252,litterfall_start,259.3022495195317
1253,alpha,0.015257815686156261
1253,Rbasal,0.004764598449261401
1253,litterfall_start,259.01962984802856
1254,alpha,0.015513090344019062
1254,Rbasal,0.00488360400486972
1254,litterfall_start,259.89066751141604
1255,alpha,0.015513090344019062
1255,Rbasal,0.004533750083923305
1255,litterfall_start,259.8629076624631
1256,alpha,0.015513090344019062
1256,Rbasal,0.004434324492601729
1256,litterfall_start,259.4946389344885
1257,alpha,0.01515020636871738
1257,Rbasal,0.0047335745298510475
1257,litterfall_start,260.48251119331445
1258,alpha,0.01515020636871738
1258,Rbasal,0.00467544288088951
1258,litterfall_start,260.48251119331445
1259,alpha,0.01515020636871738
1259,Rbasal,0.004614481721977347
1259,litterfall_start,260.48251119331445
1260,alpha,0.01572513709169626
1260,Rbasal,0.004627966719538194
1260,litterfall_start,262.7733597078725
1261,alpha,0.01572513709169626
1261,Rbasal,0.004627966719538194
1261,litterfall_start,262.7733597078725
1262,alpha,0.01572513709169626
1262,Rbasal,0.004627966719538194
1262,litterfall_start,262.7733597078725
1263,alpha,0.01572513709169626
1263,Rbasal,0.004627966719538194
1263,litterfall_start,262.7733597078725
1264,alpha,0.01572513709169626
1264,Rbasal,0.004627966719538194
1264,litterfall_start,262.7733597078725
1265,alpha,0.01572513709169626
1265,Rbasal,0.004627966719538194
1265,litterfall_start,262.7733597078725
1266,alpha,0.01572513709169626
1266,Rbasal,0.004627966719538194
1266,litterfall_start,262.7733597078725
1267,alpha,0.01572513709169626
1267,Rbasal,0.004627966719538194
1267,litterfall_start,262.7733597078725
1268,alpha,0.015176682385951533
1268,Rbasal,0.004627966719538194
1268,litterfall_start,262.7733597078725
1269,alpha,0.015176682385951533
1269,Rbasal,0.004817027787405471
1269,litterfall_start,262.19962001296807
1270,alpha,0.015258227970176076
1270,Rbasal,0.004801022011844801
1270,litterfall_start,262.075188371878
1271,alpha,0.015258227970176076
1271,Rbasal,0.004799573685709446
1271,litterfall_start,261.79625962157866
1272,alpha,0.015258227970176076
1272,Rbasal,0.004799573685709446
1272,litterfall_start,261.8573707670734
1273,alpha,0.015258227970176076
1273,Rbasal,0.004707562547895426
1273,litterfall_start,261.0843484054292
1274,alpha,0.015258227970176076
1274,Rbasal,0.004705664779210361
1274,litterfall_start,261.0843484054292
1275,alpha,0.015258227970176076
1275,Rbasal,0.004705664779210361
1275,litterfall_start,258.9236149064753
1276,alpha,0.015258227970176076
1276,Rbasal,0.004705664779210361
1276,litterfall_start,258.6231266664531
1277,alpha,0.015258227970176076
1277,Rbasal,0.00468766465897714
1277,litterfall_start,258.3979228318395
1278,alpha,0.015258227970176076
1278,Rbasal,0.004757848840385678
1278,litterfall_start,257.3168493112723
1279,alpha,0.015258227970176076
1279,Rbasal,0.004463787663066241
1279,litterfall_start,257.3168493112723
1280,alpha,0.015258227970176076
1280,Rbasal,0.004717363096217654
1280,litterfall_start,259.3744687315106
1281,alpha,0.01543526148481945
1281,Rbasal,0.004656667398016712
1281,litterfall_start,259.26966138535965
1282,alpha,0.01543526148481945
1282,Rbasal,0.004656667398016712
1282,litterfall_start,259.9785296172745
1283,alpha,0.01543526148481945
1283,Rbasal,0.004918574818394079
1283,litterfall_start,259.1213770651468
1284,alpha,0.01543526148481945
1284,Rbasal,0.004918574818394079
1284,litterfall_start,259.1213770651468
1285,alpha,0.01543526148481945
1285,Rbasal,0.004666160317907164
1285,litterfall_start,258.7724421906926
1286,alpha,0.015356257845161989
1286,Rbasal,0.004592214139736496
1286,litterfall_start,259.619890931889
1287,alpha,0.015430471153202946
1287,Rbasal,0.004745246037880387
1287,litterfall_start,259.0491204630414
1288,alpha,0.015430471153202946
1288,Rbasal,0.004745246037880387
1288,litterfall_start,259.37045847760595
1289,alpha,0.015430471153202946
1289,Rbasal,0.004474435618622514
1289,litterfall_start,257.47601860470695
1290,alpha,0.015430471153202946
1290,Rbasal,0.004474435618622514
1290,litterfall_start,255.5283094554678
1291,alpha,0.015430471153202946
1291,Rbasal,0.004474435618622514
1291,litterfall_start,256.098271333317
1292,alpha,0.015430471153202946
1292,Rbasal,0.004474435618622514
1292,litterfall_start,256.1114656717127
1293,alpha,0.015430471153202946
1293,Rbasal,0.004249058997842367
1293,litterfall_start,255.25010633784913
1294,alpha,0.015430471153202946
1294,Rbasal,0.004347890179990636
1294,litterfall_start,255.4050121184167
1295,alpha,0.015430471153202946
1295,Rbasal,0.0044724127719468045
1295,litterfall_start,253.07241746844403
1296,alpha,0.015430471153202946
1296,Rbasal,0.004540026504412627
1296,litterfall_start,253.78632702836848
1297,alpha,0.015430471153202946
1297,Rbasal,0.00469607173462365
1297,litterfall_start,253.0020942199421
1298,alpha,0.015430471153202946
1298,Rbasal,0.004794026327182242
1298,litterfall_start,253.261317596865
1299,alpha,0.015430471153202946
1299,Rbasal,0.004794026327182242
1299,litterfall_start,253.57431482607524
1300,alpha,0.015430471153202946
1300,Rbasal,0.0048144114742522766
1300,litterfall_start,253.2322509613756
1301,alpha,0.015430471153202946
1301,Rbasal,0.004750083510732378
1301,litterfall_start,253.2322509613756
1302,alpha,0.015430471153202946
1302,Rbasal,0.004676625289645202
1302,litterfall_start,253.2322509613756
1303,alpha,0.015430471153202946
1303,Rbasal,0.004664491242909929
1303,litterfall_start,253.10388035893737
1304,alpha,0.015430471153202946
1304,Rbasal,0.004664491242909929
1304,litterfall_start,252.54530282835262
1305,alpha,0.015430471153202946
1305,Rbasal,0.004856999059292132
1305,litterfall_start,252.8056467781591
1306,alpha,0.015580626010185845
1306,Rbasal,0.004767567215271152
1306,litterfall_start,252.8056467781591
1307,alpha,0.015580626010185845
1307,Rbasal,0.004763039870867801
1307,litterfall_start,253.5556753816441
1308,alpha,0.015580626010185845
1308,Rbasal,0.004682671840978996
1308,litterfall_start,253.6506031500952
1309,alpha,0.015580626010185845
1309,Rbasal,0.004682671840978996
1309,litterfall_start,253.36201790797938
1310,alpha,0.015580626010185845
1310,Rbasal,0.004874737346367213
1310,litterfall_start,253.36201790797938
1311,alpha,0.015580626010185845
1311,Rbasal,0.005023104907935565
1311,litterfall_start,253.28774475223491
1312,alpha,0.015580626010185845
1312,Rbasal,0.004827651215408442
1312,litterfall_start,253.28774475223491
1313,alpha,0.015580626010185845
1313,Rbasal,0.004610492766681297
1313,litterfall_start,254.37148877006715
1314,alpha,0.015580626010185845
1314,Rbasal,0.004577580372184143
1314,litterfall_start,253.15694893741892
1315,alpha,0.015580626010185845
1315,Rbasal,0.004577580372184143
1315,litterfall_start,253.15694893741892
1316,alpha,0.015580626010185845
1316,Rbasal,0.004628351597719497
1316,litterfall_start,253.6370457398883
1317,alpha,0.015580626010185845
1317,Rbasal,0.004474946305669688
1317,litterfall_start,253.01797740163676
1318,alpha,0.015429627255605805
1318,Rbasal,0.004899996204612096
1318,litterfall_start,252.29247474246588
1319,alpha,0.015474007623736666
1319,Rbasal,0.004946128763060499
1319,litterfall_start,254.4857436796506
1320,alpha,0.015474007623736666
1320,Rbasal,0.004756793749115926
1320,litterfall_start,254.4857436796506
1321,alpha,0.015474007623736666
1321,Rbasal,0.004756793749115926
1321,litterfall_start,254.2110088138541
1322,alpha,0.015474007623736666
1322,Rbasal,0.004817562705245043
1322,litterfall_start,253.33978157446606
1323,alpha,0.015474007623736666
1323,Rbasal,0.004552531908816143
1323,litterfall_start,253.33978157446606
1324,alpha,0.015474007623736666
1324,Rbasal,0.004552531908816143
1324,litterfall_start,253.3576135730905
1325,alpha,0.015474007623736666
1325,Rbasal,0.00448183915888928
1325,litterfall_start,252.57589979253626
1326,alpha,0.015474007623736666
1326,Rbasal,0.004414451803389716
1326,litterfall_start,251.24474920331193
1327,alpha,0.015474007623736666
1327,Rbasal,0.004497444434380225
1327,litterfall_start,250.84140159405905
1328,alpha,0.015474007623736666
1328,Rbasal,0.0044559960785646065
1328,litterfall_start,250.1611975052709
1329,alpha,0.015474007623736666
1329,Rbasal,0.004317315439025174
1329,litterfall_start,250.622059717102
1330,alpha,0.015474007623736666
1330,Rbasal,0.004317315439025174
1330,litterfall_start,251.16787578547184
1331,alpha,0.015474007623736666
1331,Rbasal,0.004456040833690967
1331,litterfall_start,251.16787578547184
1332,alpha,0.015474007623736666
1332,Rbasal,0.00447555503775093
1332,litterfall_start,251.16787578547184
1333,alpha,0.015474007623736666
1333,Rbasal,0.0044678925296694596
